"卜","ボク, うらな.う, うらない","divining, fortune-telling, divination or katakana to radical (no. 25)"
"卞","ベン, ヘン, ハン","law, rule, rash, hasty"
"占","セン, し.める, うらな.う","fortune-telling, divining, forecasting, occupy, hold, have, get, take"
"卦","カ, カイ, ケ, うらかた","a divination sign"
