"匚","ホウ","box-on-side enclosure radical (no. 22)"
"匝","キョウ, ソウ, めぐ.る","go around"
"匡","キョウ, オウ, すく.う, ただ.す","correct, save, assist"
"匠","ショウ, たくみ","artisan, workman, carpenter"
"匣","コウ, はこ","box"
"匪","ヒ, あら.ず, かたみ","negation, wicked person"
"匯","キ, エ, カイ, ワイ, がい, めぐ.る","whirl, swirl"
