"入","ニュウ, ジュ, い.る, -い.る, -い.り, い.れる, -い.れ, はい.る","enter, insert"
"全","ゼン, まった.く, すべ.て","whole, entire, all, complete, fulfill"
"兩","リョウ, ふたつ","old Japanese coin, both, counter for vehicles, two"
"兪","ユ, しかり","affirmative response, relaxed, at ease"
